order_id,customer_id,order_date,total_amount,discount_applied,discount_percentage
O0054053,C04866,2023-01-14,340.33,Yes,15
O0054054,C04866,2023-02-04,1142.99,No,0
O0054055,C04866,2023-02-25,93.91,No,0
O0054056,C04866,2023-03-15,93.66,No,0
O0054057,C04866,2023-05-21,431.87,Yes,25
O0054058,C04866,2023-06-17,407.4,Yes,20
O0054059,C04866,2023-06-23,252.62,No,0
O0054060,C04866,2023-07-09,1419.37,No,0
O0054061,C04867,2024-05-22,382.84,No,0
O0054062,C04868,2024-03-31,163.36,No,0
O0054063,C04868,2024-04-28,1443.0,Yes,10
O0054064,C04868,2024-06-04,168.98,No,0
O0054065,C04869,2024-03-19,346.18,No,0
O0054066,C04870,2022-09-15,150.28,Yes,15
O0054067,C04870,2022-10-08,535.75,Yes,5
O0054068,C04870,2022-11-25,98.87,No,0
O0054069,C04870,2022-12-12,175.84,Yes,25
O0054070,C04870,2023-01-04,138.7,No,0
O0054071,C04870,2023-01-06,260.59,No,0
O0054072,C04870,2023-02-02,424.95,Yes,10
O0054073,C04870,2023-02-26,475.17,No,0
O0054074,C04870,2023-03-05,669.21,No,0
O0054075,C04870,2023-04-03,691.56,No,0
O0054076,C04870,2023-04-07,263.5,No,0
O0054077,C04870,2023-05-13,367.58,Yes,10
O0054078,C04870,2023-05-19,103.81,No,0
O0054079,C04870,2023-05-28,223.35,No,0
O0054080,C04870,2023-07-11,125.65,No,0
O0054081,C04870,2023-08-09,380.88,No,0
O0054082,C04870,2023-08-28,649.09,Yes,15
O0054083,C04870,2023-09-01,438.76,No,0
O0054084,C04870,2023-09-14,229.92,Yes,10
O0054085,C04870,2023-10-26,112.75,Yes,15
O0054086,C04870,2023-10-28,279.37,No,0
O0054087,C04870,2023-11-05,225.4,No,0
O0054088,C04870,2023-12-01,152.45,No,0
O0054089,C04870,2024-02-08,258.87,No,0
O0054090,C04870,2024-06-16,467.86,Yes,10
O0054091,C04871,2023-05-01,532.94,No,0
O0054092,C04871,2023-05-09,138.82,No,0
O0054093,C04871,2023-06-19,227.16,No,0
O0054094,C04871,2023-06-23,679.75,No,0
O0054095,C04871,2023-07-04,159.6,No,0
O0054096,C04871,2023-07-24,141.45,No,0
O0054097,C04871,2023-08-01,86.02,No,0
O0054098,C04871,2023-08-08,261.44,No,0
O0054099,C04871,2023-09-22,243.3,No,0
O0054100,C04871,2023-10-08,295.96,No,0
O0054101,C04871,2023-11-08,233.9,No,0
O0054102,C04871,2023-11-15,137.57,Yes,15
O0054103,C04871,2023-11-18,356.86,Yes,15
O0054104,C04871,2023-11-21,286.05,No,0
O0054105,C04871,2023-12-13,1348.52,No,0
O0054106,C04871,2024-06-19,299.32,No,0
O0054107,C04871,2024-06-20,314.61,Yes,20
O0054108,C04871,2024-06-29,500.16,No,0
O0054109,C04872,2024-06-02,243.87,Yes,10
O0054110,C04873,2023-11-13,281.95,No,0
O0054111,C04873,2023-12-14,377.11,No,0
O0054112,C04873,2024-01-16,98.55,Yes,5
O0054113,C04873,2024-02-20,152.23,No,0
O0054114,C04873,2024-04-03,700.93,No,0
O0054115,C04873,2024-06-08,424.04,No,0
O0054116,C04874,2022-09-25,355.22,No,0
O0054117,C04874,2022-10-13,170.83,Yes,15
O0054118,C04874,2022-11-08,756.71,No,0
O0054119,C04874,2023-01-12,273.04,No,0
O0054120,C04874,2023-01-25,114.86,No,0
O0054121,C04874,2023-03-15,418.7,No,0
O0054122,C04874,2023-03-22,375.94,No,0
O0054123,C04874,2023-04-11,408.82,Yes,15
O0054124,C04874,2023-04-17,265.25,No,0
O0054125,C04874,2023-06-13,348.17,No,0
O0054126,C04874,2023-06-19,176.8,No,0
O0054127,C04874,2023-08-19,462.32,No,0
O0054128,C04874,2023-09-12,340.51,No,0
O0054129,C04874,2023-11-02,84.31,No,0
O0054130,C04874,2023-11-06,319.66,No,0
O0054131,C04874,2023-12-14,104.82,No,0
O0054132,C04874,2023-12-25,769.28,No,0
O0054133,C04874,2024-03-21,169.57,Yes,15
O0054134,C04874,2024-04-03,212.18,Yes,20
O0054135,C04874,2024-05-15,366.68,No,0
O0054136,C04874,2024-05-26,309.75,Yes,10
O0054137,C04874,2024-06-13,285.18,No,0
O0054138,C04875,2023-05-06,261.11,Yes,15
O0054139,C04875,2023-06-02,120.64,Yes,10
O0054140,C04875,2023-06-12,1095.59,Yes,5
O0054141,C04875,2023-06-14,300.11,Yes,25
O0054142,C04875,2023-07-11,283.41,No,0
O0054143,C04875,2023-07-14,781.35,Yes,10
O0054144,C04875,2023-09-05,679.72,Yes,10
O0054145,C04875,2023-09-09,179.77,No,0
O0054146,C04875,2024-03-20,627.93,Yes,5
O0054147,C04875,2024-03-28,72.72,Yes,5
O0054148,C04875,2024-05-18,114.44,Yes,10
O0054149,C04876,2023-02-10,607.56,Yes,15
O0054150,C04876,2023-03-26,625.52,No,0
O0054151,C04876,2023-03-29,619.85,No,0
O0054152,C04876,2023-03-30,960.16,No,0
O0054153,C04876,2023-03-31,201.29,No,0
O0054154,C04876,2023-04-21,71.58,No,0
O0054155,C04876,2023-04-24,428.41,Yes,5
O0054156,C04876,2023-05-06,254.33,No,0
O0054157,C04876,2023-09-01,465.89,No,0
O0054158,C04876,2023-10-25,404.27,No,0
O0054159,C04876,2023-10-26,241.17,No,0
O0054160,C04876,2023-11-07,425.69,No,0
O0054161,C04876,2023-11-18,103.51,No,0
O0054162,C04876,2023-12-29,138.12,Yes,25
O0054163,C04876,2024-01-09,244.47,No,0
O0054164,C04876,2024-01-12,650.87,No,0
O0054165,C04876,2024-01-21,175.95,No,0
O0054166,C04876,2024-02-04,297.5,No,0
O0054167,C04876,2024-02-09,156.63,No,0
O0054168,C04876,2024-04-01,268.21,No,0
O0054169,C04876,2024-04-05,1297.1,No,0
O0054170,C04876,2024-05-03,95.44,No,0
O0054171,C04876,2024-05-25,617.31,No,0
O0054172,C04876,2024-06-15,167.99,No,0
O0054173,C04876,2024-06-19,143.74,Yes,10
O0054174,C04877,2023-11-09,84.84,No,0
O0054175,C04877,2023-11-21,92.27,No,0
O0054176,C04877,2023-12-16,274.03,No,0
O0054177,C04877,2023-12-29,117.02,No,0
O0054178,C04877,2024-01-02,184.32,No,0
O0054179,C04877,2024-01-16,247.9,No,0
O0054180,C04877,2024-01-30,310.43,No,0
O0054181,C04877,2024-02-10,337.03,No,0
O0054182,C04877,2024-02-13,587.2,No,0
O0054183,C04877,2024-03-01,91.54,Yes,20
O0054184,C04877,2024-03-05,631.15,No,0
O0054185,C04877,2024-03-10,277.41,No,0
O0054186,C04877,2024-04-08,393.2,No,0
O0054187,C04877,2024-05-25,810.35,No,0
O0054188,C04877,2024-06-24,451.03,No,0
O0054189,C04878,2022-10-23,592.42,Yes,15
O0054190,C04878,2022-12-23,487.36,No,0
O0054191,C04878,2023-03-16,340.05,Yes,5
O0054192,C04878,2023-07-19,268.01,Yes,10
O0054193,C04878,2023-09-02,603.86,No,0
O0054194,C04878,2023-09-04,977.37,No,0
O0054195,C04878,2023-09-23,415.82,No,0
O0054196,C04878,2023-10-02,98.28,No,0
O0054197,C04878,2023-12-02,65.54,Yes,25
O0054198,C04878,2024-03-02,194.94,No,0
O0054199,C04878,2024-03-19,171.69,No,0
O0054200,C04878,2024-06-23,268.04,No,0
O0054201,C04879,2022-09-11,99.02,No,0
O0054202,C04879,2022-09-26,420.09,No,0
O0054203,C04879,2022-12-04,462.85,No,0
O0054204,C04879,2022-12-26,653.3,No,0
O0054205,C04879,2023-01-18,229.13,Yes,20
O0054206,C04879,2023-02-01,425.8,Yes,10
O0054207,C04879,2023-03-04,87.93,No,0
O0054208,C04879,2023-05-31,147.13,No,0
O0054209,C04879,2023-08-13,75.47,Yes,25
O0054210,C04879,2023-08-25,965.63,No,0
O0054211,C04879,2023-10-13,851.05,No,0
O0054212,C04879,2024-06-23,217.88,Yes,25
O0054213,C04880,2022-08-20,474.75,Yes,20
O0054214,C04880,2022-08-24,247.56,Yes,20
O0054215,C04880,2022-09-01,144.1,Yes,10
O0054216,C04880,2022-09-17,109.66,Yes,15
O0054217,C04880,2022-12-19,378.52,Yes,25
O0054218,C04880,2022-12-21,139.18,Yes,10
O0054219,C04880,2023-01-09,720.42,Yes,15
O0054220,C04880,2023-01-20,403.51,No,0
O0054221,C04880,2023-03-31,234.26,Yes,15
O0054222,C04880,2023-05-13,202.18,No,0
O0054223,C04880,2023-09-14,283.36,Yes,5
O0054224,C04880,2023-11-27,249.28,No,0
O0054225,C04880,2023-12-20,75.63,No,0
O0054226,C04880,2023-12-27,325.82,No,0
O0054227,C04880,2024-01-11,387.62,No,0
O0054228,C04880,2024-01-29,83.35,Yes,15
O0054229,C04880,2024-02-16,872.04,Yes,25
O0054230,C04880,2024-02-27,607.99,Yes,10
O0054231,C04880,2024-03-15,264.81,Yes,10
O0054232,C04880,2024-04-20,199.53,Yes,25
O0054233,C04880,2024-06-05,91.27,Yes,25
O0054234,C04880,2024-06-17,142.1,Yes,25
O0054235,C04880,2024-06-22,142.07,Yes,20
O0054236,C04881,2023-03-31,246.57,No,0
O0054237,C04882,2022-02-07,101.1,Yes,10
O0054238,C04882,2022-02-13,722.39,Yes,5
O0054239,C04882,2022-02-18,363.78,Yes,15
O0054240,C04882,2022-03-29,329.54,No,0
O0054241,C04882,2022-04-11,398.06,Yes,10
O0054242,C04882,2022-04-13,190.16,Yes,10
O0054243,C04882,2022-05-31,131.78,Yes,15
O0054244,C04882,2022-06-05,387.84,Yes,5
O0054245,C04882,2022-06-16,235.89,No,0
O0054246,C04882,2022-06-17,453.21,Yes,25
O0054247,C04882,2022-06-25,128.66,Yes,10
O0054248,C04882,2022-07-02,1023.99,No,0
O0054249,C04882,2022-07-15,479.99,Yes,10
O0054250,C04882,2022-09-22,248.3,Yes,5
O0054251,C04882,2022-10-26,407.42,Yes,10
O0054252,C04882,2022-11-25,161.8,Yes,20
O0054253,C04882,2023-01-21,62.19,Yes,25
O0054254,C04882,2023-03-08,464.93,Yes,15
O0054255,C04882,2023-03-17,765.37,Yes,5
O0054256,C04882,2023-05-02,84.76,Yes,20
O0054257,C04882,2023-05-15,307.26,Yes,10
O0054258,C04882,2023-06-04,331.07,Yes,10
O0054259,C04882,2023-06-18,182.73,No,0
O0054260,C04882,2023-07-23,62.94,Yes,20
O0054261,C04882,2023-09-16,528.2,No,0
O0054262,C04882,2023-09-29,787.64,No,0
O0054263,C04882,2023-10-24,1292.8,Yes,10
O0054264,C04882,2024-01-08,239.49,Yes,20
O0054265,C04882,2024-01-17,1033.47,Yes,25
O0054266,C04882,2024-02-27,973.72,Yes,10
O0054267,C04882,2024-03-05,767.93,Yes,10
O0054268,C04882,2024-03-12,824.65,Yes,10
O0054269,C04882,2024-04-15,86.0,No,0
O0054270,C04882,2024-05-14,87.05,Yes,5
O0054271,C04882,2024-06-25,1433.12,No,0
O0054272,C04883,2022-07-31,382.97,No,0
O0054273,C04883,2022-08-12,458.71,Yes,25
O0054274,C04883,2022-09-09,515.69,No,0
O0054275,C04883,2022-09-22,242.31,No,0
O0054276,C04883,2022-10-19,125.04,No,0
O0054277,C04883,2022-10-24,569.03,No,0
O0054278,C04883,2022-10-28,85.89,Yes,10
O0054279,C04883,2023-01-15,621.17,No,0
O0054280,C04883,2023-02-10,213.49,No,0
O0054281,C04883,2023-02-26,263.76,Yes,10
O0054282,C04883,2023-05-01,203.93,No,0
O0054283,C04883,2023-05-05,79.65,No,0
O0054284,C04883,2023-05-16,166.13,Yes,15
O0054285,C04883,2023-05-24,286.57,No,0
O0054286,C04883,2023-06-04,119.5,No,0
O0054287,C04883,2023-06-14,236.45,Yes,20
O0054288,C04883,2023-06-26,121.36,No,0
O0054289,C04883,2023-07-02,194.47,No,0
O0054290,C04883,2023-07-07,215.56,No,0
O0054291,C04883,2023-08-06,362.42,No,0
O0054292,C04883,2023-08-22,574.75,No,0
O0054293,C04883,2023-08-24,443.79,No,0
O0054294,C04883,2023-10-01,764.65,No,0
O0054295,C04883,2023-11-04,176.45,Yes,10
O0054296,C04883,2023-11-05,445.64,No,0
O0054297,C04883,2023-11-17,167.8,Yes,20
O0054298,C04883,2023-12-14,835.08,Yes,25
O0054299,C04883,2023-12-23,170.82,Yes,25
O0054300,C04883,2024-03-08,258.46,Yes,10
O0054301,C04883,2024-03-17,117.27,Yes,5
O0054302,C04883,2024-04-12,148.4,Yes,15
O0054303,C04883,2024-04-17,199.4,No,0
O0054304,C04883,2024-05-10,579.12,Yes,5
O0054305,C04884,2023-03-31,82.56,No,0
O0054306,C04885,2023-06-01,467.03,No,0
O0054307,C04885,2023-06-12,459.91,No,0
O0054308,C04885,2023-06-22,102.44,No,0
O0054309,C04885,2023-07-12,641.78,Yes,25
O0054310,C04885,2023-07-14,218.46,No,0
O0054311,C04885,2023-08-07,507.27,No,0
O0054312,C04885,2023-09-03,659.54,No,0
O0054313,C04885,2023-09-16,575.43,Yes,5
O0054314,C04885,2023-09-24,149.09,No,0
O0054315,C04885,2023-10-25,573.13,No,0
O0054316,C04885,2023-10-28,348.67,No,0
O0054317,C04885,2023-11-08,915.67,No,0
O0054318,C04885,2023-11-26,928.41,No,0
O0054319,C04885,2023-12-24,366.05,No,0
O0054320,C04885,2023-12-30,920.47,Yes,10
O0054321,C04885,2024-01-19,486.51,No,0
O0054322,C04885,2024-01-29,678.37,No,0
O0054323,C04885,2024-02-03,414.62,No,0
O0054324,C04885,2024-02-09,415.55,No,0
O0054325,C04885,2024-02-22,360.48,No,0
O0054326,C04885,2024-02-28,93.1,No,0
O0054327,C04885,2024-03-11,346.58,No,0
O0054328,C04885,2024-03-12,877.54,No,0
O0054329,C04885,2024-03-21,996.97,No,0
O0054330,C04885,2024-04-22,169.27,No,0
O0054331,C04885,2024-04-24,96.75,No,0
O0054332,C04885,2024-04-29,671.22,No,0
O0054333,C04885,2024-05-16,124.75,No,0
O0054334,C04885,2024-06-03,77.83,No,0
O0054335,C04885,2024-06-27,196.73,Yes,10
O0054336,C04885,2024-06-29,382.29,Yes,5
O0054337,C04886,2022-11-17,876.25,No,0
O0054338,C04886,2022-12-22,1203.45,No,0
O0054339,C04886,2022-12-26,1756.43,No,0
O0054340,C04886,2023-02-21,1320.09,Yes,15
O0054341,C04886,2023-03-08,189.31,No,0
O0054342,C04886,2023-04-16,198.43,No,0
O0054343,C04886,2023-06-30,196.67,No,0
O0054344,C04886,2023-08-05,513.47,Yes,15
O0054345,C04886,2023-09-05,394.81,No,0
O0054346,C04887,2023-04-29,318.65,No,0
O0054347,C04887,2024-05-08,631.37,No,0
O0054348,C04888,2023-06-03,128.91,No,0
O0054349,C04889,2022-08-27,198.03,No,0
O0054350,C04889,2022-08-28,116.14,Yes,15
O0054351,C04889,2022-08-29,275.23,No,0
O0054352,C04889,2022-08-31,124.8,No,0
O0054353,C04889,2022-09-13,126.76,No,0
O0054354,C04889,2022-10-02,212.5,No,0
O0054355,C04889,2022-10-10,95.95,No,0
O0054356,C04889,2022-10-23,172.77,Yes,10
O0054357,C04889,2022-11-30,478.97,No,0
O0054358,C04889,2022-12-28,468.24,No,0
O0054359,C04889,2023-02-28,396.81,No,0
O0054360,C04889,2023-03-03,176.04,No,0
O0054361,C04889,2023-04-01,326.37,No,0
O0054362,C04889,2023-05-03,322.46,No,0
O0054363,C04889,2023-05-14,351.61,Yes,10
O0054364,C04889,2023-05-25,460.2,Yes,10
O0054365,C04889,2023-08-23,497.16,No,0
O0054366,C04889,2023-09-06,816.18,No,0
O0054367,C04889,2023-09-16,938.93,No,0
O0054368,C04889,2023-09-22,511.84,No,0
O0054369,C04889,2023-09-23,186.65,No,0
O0054370,C04889,2023-10-02,283.17,No,0
O0054371,C04889,2023-10-10,800.38,Yes,10
O0054372,C04889,2023-12-07,129.5,No,0
O0054373,C04889,2024-03-01,1616.49,No,0
O0054374,C04889,2024-05-23,394.63,No,0
O0054375,C04889,2024-06-07,712.03,Yes,20
O0054376,C04889,2024-06-11,1349.14,No,0
O0054377,C04889,2024-06-22,214.89,Yes,15
O0054378,C04890,2023-09-20,224.37,Yes,5
O0054379,C04890,2023-10-29,439.72,Yes,10
O0054380,C04890,2023-12-07,721.33,No,0
O0054381,C04890,2023-12-10,704.39,Yes,15
O0054382,C04890,2024-02-08,767.59,No,0
O0054383,C04890,2024-02-27,424.24,No,0
O0054384,C04890,2024-02-29,248.71,No,0
O0054385,C04890,2024-04-09,533.95,Yes,15
O0054386,C04890,2024-04-25,125.48,No,0
O0054387,C04890,2024-05-23,176.92,Yes,25
O0054388,C04890,2024-05-31,203.02,No,0
O0054389,C04890,2024-06-02,644.04,No,0
O0054390,C04890,2024-06-19,453.83,No,0
O0054391,C04891,2024-03-16,311.4,Yes,10
O0054392,C04892,2023-01-02,58.91,Yes,15
O0054393,C04892,2023-01-07,354.03,No,0
O0054394,C04892,2023-01-08,323.62,No,0
O0054395,C04892,2023-01-15,669.79,No,0
O0054396,C04892,2023-02-13,568.73,No,0
O0054397,C04892,2023-02-16,364.33,No,0
O0054398,C04892,2023-02-24,247.81,No,0
O0054399,C04892,2023-03-13,473.14,No,0
O0054400,C04892,2023-03-18,799.44,No,0
O0054401,C04892,2023-03-31,126.82,No,0
O0054402,C04892,2023-04-04,256.0,No,0
O0054403,C04892,2023-04-13,451.92,No,0
O0054404,C04892,2023-04-30,418.03,Yes,20
O0054405,C04892,2023-05-01,245.87,Yes,20
O0054406,C04892,2023-05-30,990.17,No,0
O0054407,C04892,2023-07-28,544.0,No,0
O0054408,C04892,2023-10-27,56.6,Yes,25
O0054409,C04892,2023-11-03,557.05,No,0
O0054410,C04892,2023-11-05,128.92,No,0
O0054411,C04892,2023-11-06,113.25,No,0
O0054412,C04892,2023-11-27,227.97,Yes,20
O0054413,C04892,2023-12-12,260.7,No,0
O0054414,C04892,2023-12-26,278.74,No,0
O0054415,C04892,2024-01-06,435.78,No,0
O0054416,C04892,2024-01-21,342.8,No,0
O0054417,C04892,2024-02-23,2133.7,No,0
O0054418,C04892,2024-02-24,851.01,No,0
O0054419,C04892,2024-02-27,401.04,No,0
O0054420,C04892,2024-03-01,655.53,Yes,5
O0054421,C04892,2024-03-05,275.04,No,0
O0054422,C04892,2024-03-09,252.33,No,0
O0054423,C04892,2024-03-23,444.04,No,0
O0054424,C04892,2024-05-11,344.67,No,0
O0054425,C04892,2024-06-02,146.05,No,0
O0054426,C04892,2024-06-07,518.88,Yes,15
O0054427,C04892,2024-06-16,85.64,Yes,10
O0054428,C04892,2024-06-18,214.31,No,0
O0054429,C04892,2024-06-21,767.27,Yes,20
O0054430,C04893,2022-12-08,133.21,No,0
O0054431,C04893,2024-05-31,195.12,Yes,5
O0054432,C04893,2024-06-20,451.24,Yes,5
O0054433,C04894,2022-05-24,120.6,No,0
O0054434,C04894,2022-05-26,358.01,No,0
O0054435,C04894,2022-08-09,544.85,No,0
O0054436,C04894,2022-08-24,359.14,No,0
O0054437,C04894,2022-09-17,193.58,No,0
O0054438,C04894,2022-12-04,597.7,Yes,5
O0054439,C04894,2023-04-13,252.16,No,0
O0054440,C04894,2023-05-23,161.78,No,0
O0054441,C04894,2023-06-06,81.43,No,0
O0054442,C04894,2023-08-23,318.49,No,0
O0054443,C04894,2023-09-08,859.83,No,0
O0054444,C04894,2023-09-27,107.07,Yes,15
O0054445,C04894,2023-10-27,104.57,No,0
O0054446,C04894,2024-04-20,525.98,Yes,10
O0054447,C04894,2024-05-19,364.65,No,0
O0054448,C04895,2023-01-09,80.46,No,0
O0054449,C04895,2023-06-07,127.38,No,0
O0054450,C04895,2023-12-10,152.14,No,0
O0054451,C04895,2024-01-04,589.91,No,0
O0054452,C04896,2022-07-16,1399.33,No,0
O0054453,C04896,2022-07-31,264.07,No,0
O0054454,C04896,2022-08-06,550.34,No,0
O0054455,C04896,2022-09-14,144.34,No,0
O0054456,C04896,2022-09-15,89.98,No,0
O0054457,C04896,2022-10-05,572.95,No,0
O0054458,C04896,2022-10-30,288.2,No,0
O0054459,C04896,2022-11-15,299.28,No,0
O0054460,C04896,2022-12-15,604.2,No,0
O0054461,C04896,2023-01-04,215.72,Yes,5
O0054462,C04896,2023-01-30,121.82,No,0
O0054463,C04896,2023-03-10,1485.98,No,0
O0054464,C04896,2023-03-11,464.81,No,0
O0054465,C04896,2023-04-25,126.84,Yes,10
O0054466,C04896,2023-04-28,182.46,No,0
O0054467,C04896,2023-06-01,621.54,No,0
O0054468,C04896,2023-06-05,295.96,No,0
O0054469,C04896,2023-06-27,422.77,No,0
O0054470,C04896,2023-07-31,436.38,No,0
O0054471,C04896,2023-08-21,160.45,No,0
O0054472,C04896,2023-09-01,239.64,No,0
O0054473,C04896,2023-09-26,204.09,No,0
O0054474,C04896,2023-11-21,642.23,Yes,10
O0054475,C04896,2023-11-24,562.61,No,0
O0054476,C04896,2023-12-19,103.31,No,0
O0054477,C04896,2024-01-29,280.26,Yes,15
O0054478,C04896,2024-03-09,658.41,Yes,25
O0054479,C04896,2024-04-07,141.92,No,0
O0054480,C04896,2024-05-10,798.83,No,0
O0054481,C04896,2024-05-17,898.51,Yes,5
O0054482,C04896,2024-05-31,316.13,Yes,15
O0054483,C04896,2024-06-13,251.69,No,0
O0054484,C04896,2024-06-22,755.49,Yes,15
O0054485,C04896,2024-06-26,335.09,Yes,10
O0054486,C04897,2023-09-20,613.24,No,0
O0054487,C04897,2023-11-03,85.09,Yes,10
O0054488,C04897,2023-11-07,528.48,No,0
O0054489,C04897,2024-02-10,543.25,Yes,15
O0054490,C04897,2024-02-24,712.38,No,0
O0054491,C04897,2024-05-16,560.74,No,0
O0054492,C04898,2023-02-11,652.96,No,0
O0054493,C04898,2023-05-27,103.91,Yes,20
O0054494,C04898,2023-06-03,688.95,Yes,5
O0054495,C04899,2023-10-22,493.7,No,0
O0054496,C04899,2023-11-02,257.09,No,0
O0054497,C04899,2023-11-05,100.65,No,0
O0054498,C04899,2023-11-09,120.64,Yes,10
O0054499,C04900,2023-12-23,98.7,No,0
O0054500,C04900,2023-12-29,92.47,No,0
O0054501,C04900,2024-01-08,767.36,Yes,5
O0054502,C04900,2024-02-07,405.95,No,0
O0054503,C04900,2024-02-10,152.7,No,0
O0054504,C04900,2024-03-04,1223.91,No,0
O0054505,C04900,2024-03-17,125.51,No,0
O0054506,C04900,2024-04-01,86.67,No,0
O0054507,C04900,2024-05-23,450.6,No,0
O0054508,C04900,2024-06-18,495.26,No,0
O0054509,C04901,2022-09-27,141.95,No,0
O0054510,C04901,2022-10-13,129.23,No,0
O0054511,C04901,2022-10-16,327.48,No,0
O0054512,C04901,2022-11-04,152.75,No,0
O0054513,C04901,2023-01-24,292.17,No,0
O0054514,C04901,2023-02-12,159.82,No,0
O0054515,C04901,2023-02-15,443.26,No,0
O0054516,C04901,2023-03-02,789.57,No,0
O0054517,C04901,2023-03-12,152.24,No,0
O0054518,C04901,2023-03-25,330.4,Yes,20
O0054519,C04901,2023-04-12,329.17,Yes,5
O0054520,C04901,2023-04-23,107.1,No,0
O0054521,C04901,2023-05-09,364.77,No,0
O0054522,C04901,2023-05-17,481.49,No,0
O0054523,C04901,2023-06-24,377.86,No,0
O0054524,C04901,2023-07-03,166.67,No,0
O0054525,C04901,2023-07-24,344.87,No,0
O0054526,C04901,2023-07-28,639.88,No,0
O0054527,C04901,2023-07-30,468.26,No,0
O0054528,C04901,2023-08-17,143.37,No,0
O0054529,C04901,2023-08-24,247.37,No,0
O0054530,C04901,2023-08-25,1390.69,Yes,10
O0054531,C04901,2023-09-08,296.53,No,0
O0054532,C04901,2023-09-14,442.43,Yes,10
O0054533,C04901,2023-09-16,255.51,Yes,20
O0054534,C04901,2023-09-24,871.15,No,0
O0054535,C04901,2023-09-26,338.37,No,0
O0054536,C04901,2023-10-08,116.51,No,0
O0054537,C04901,2023-10-22,490.37,No,0
O0054538,C04901,2023-11-07,697.17,No,0
O0054539,C04901,2023-11-21,249.18,No,0
O0054540,C04901,2023-12-15,495.42,No,0
O0054541,C04901,2023-12-21,345.75,No,0
O0054542,C04901,2024-01-02,451.96,No,0
O0054543,C04901,2024-01-21,1295.74,No,0
O0054544,C04901,2024-01-28,284.84,Yes,5
O0054545,C04901,2024-02-13,162.71,No,0
O0054546,C04901,2024-03-02,129.18,No,0
O0054547,C04901,2024-03-09,171.8,No,0
O0054548,C04901,2024-03-13,495.34,No,0
O0054549,C04901,2024-04-10,119.36,No,0
O0054550,C04901,2024-05-29,253.71,No,0
O0054551,C04901,2024-06-01,283.18,No,0
O0054552,C04901,2024-06-02,237.83,Yes,20
O0054553,C04901,2024-06-23,928.51,No,0
O0054554,C04902,2022-08-26,252.79,No,0
O0054555,C04902,2022-08-31,861.85,No,0
O0054556,C04902,2022-09-03,745.85,No,0
O0054557,C04902,2022-09-24,690.18,No,0
O0054558,C04902,2022-10-21,562.53,No,0
O0054559,C04902,2023-02-07,292.72,No,0
O0054560,C04902,2023-03-27,484.98,No,0
O0054561,C04902,2023-04-03,504.88,No,0
O0054562,C04902,2023-06-25,379.58,No,0
O0054563,C04902,2024-01-27,177.85,No,0
O0054564,C04902,2024-02-20,365.44,No,0
O0054565,C04902,2024-04-30,94.98,No,0
O0054566,C04902,2024-06-14,133.89,No,0
O0054567,C04903,2023-02-06,120.62,Yes,10
O0054568,C04903,2023-03-16,309.52,Yes,15
O0054569,C04903,2023-04-09,887.19,No,0
O0054570,C04903,2023-04-13,239.12,No,0
O0054571,C04903,2023-05-16,450.69,No,0
O0054572,C04903,2023-06-29,402.76,No,0
O0054573,C04903,2023-07-25,365.9,No,0
O0054574,C04903,2023-07-29,822.52,No,0
O0054575,C04903,2023-08-10,326.23,No,0
O0054576,C04903,2023-08-15,885.78,Yes,20
O0054577,C04903,2023-09-11,507.07,No,0
O0054578,C04903,2023-10-17,179.64,No,0
O0054579,C04903,2023-12-27,125.05,No,0
O0054580,C04903,2023-12-30,73.3,Yes,20
O0054581,C04903,2024-01-11,704.63,No,0
O0054582,C04903,2024-01-25,747.24,No,0
O0054583,C04903,2024-02-03,177.74,No,0
O0054584,C04903,2024-02-16,550.74,No,0
O0054585,C04903,2024-03-25,115.54,No,0
O0054586,C04903,2024-04-14,209.11,No,0
O0054587,C04903,2024-04-15,127.28,No,0
O0054588,C04903,2024-05-08,1015.5,No,0
O0054589,C04903,2024-06-07,698.7,No,0
O0054590,C04903,2024-06-11,257.52,No,0
O0054591,C04903,2024-06-16,630.94,Yes,10
O0054592,C04904,2023-06-29,81.56,Yes,5
O0054593,C04904,2023-07-26,429.13,No,0
O0054594,C04904,2023-09-12,1073.65,Yes,5
O0054595,C04904,2023-09-25,84.88,No,0
O0054596,C04904,2023-10-16,438.15,Yes,10
O0054597,C04904,2023-11-09,81.79,Yes,15
O0054598,C04904,2023-11-30,382.96,Yes,5
O0054599,C04904,2024-03-07,227.8,Yes,15
O0054600,C04904,2024-03-15,217.13,Yes,15
O0054601,C04904,2024-04-03,97.28,No,0
O0054602,C04904,2024-04-07,299.99,Yes,20
